ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
300627.SZ,20251010,20250930,略增,23.17,27.02,48000.0,49500.0,38969.29,20251010,预计:净利润48000-49500,"1、报告期内，公司实现归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益的净利润有效增长，主要原因如下：（1）公司坚持全球化、打爆品的发展战略，积极拓展产品和解决方案的行业应用，机器人与自动驾驶、地理空间信息等相关业务领域快速发展。公司集中资源大力拓展海外市场，海外区域营业收入持续快速增长，未来海外市场仍有较大增长空间。（2）公司继续加大研发投入，构筑核心技术壁垒，提升公司产品竞争力，助力公司在各行业市场业务快速拓展。2、报告期内，因实施公司股权激励计划带来股份支付费用约为3,300万元，已经计入本报告期损益。3、报告期内，预计非经常性损益对当期净利润的影响约为4,000万元。",0
300458.SZ,20251010,20250930,预增,72.2,92.06,26000.0,29000.0,15099.13,20251010,预计:净利润26000-29000,"1.报告期内，受益于下游市场需求持续增长及公司新产品量产，公司在智能汽车电子、扫地机器人、智能视觉等领域营业收入同比实现快速增长，营业收入增长带动了净利润增长。2.报告期内，预计公司非经常性损益对净利润的影响金额为2,900万元至3,400万元。",1
300627.SZ,20251010,20250930,略增,23.17,27.02,48000.0,49500.0,38969.29,20251010,预计:净利润48000-49500,"1、报告期内，公司实现归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益的净利润有效增长，主要原因如下：（1）公司坚持全球化、打爆品的发展战略，积极拓展产品和解决方案的行业应用，机器人与自动驾驶、地理空间信息等相关业务领域快速发展。公司集中资源大力拓展海外市场，海外区域营业收入持续快速增长，未来海外市场仍有较大增长空间。（2）公司继续加大研发投入，构筑核心技术壁垒，提升公司产品竞争力，助力公司在各行业市场业务快速拓展。2、报告期内，因实施公司股权激励计划带来股份支付费用约为3,300万元，已经计入本报告期损益。3、报告期内，预计非经常性损益对当期净利润的影响约为4,000万元。",1
600022.SH,20251010,20250930,扭亏,109.6485,109.6485,14000.0,14000.0,-145100.0,20251010,预计:净利润14000,公司2025年前三季度业绩提升的主要原因：突出价值创造，深化变革求生，抓两头控中间，提效率、降成本、抓协同，生产运行稳中提质；深化算账经营，抓实三级成本管控，吨钢降本达到60元以上；持续强化产品经营，创新经营体运行机制，产销研高效协同，购销两端持续发力，购销差价较去年提升200元/吨以上。,1
600382.SH,20251010,20250930,预增,858.45,1071.44,21518.0,26299.0,2245.03,20251010,预计:净利润21518-26299,"（一）公司之全资子公司广东明珠集团矿业有限公司（以下简称“明珠矿业”）本期经营业绩同比增加的影响：本期明珠矿业扩帮工程采出新矿导致本期铁精粉产销量同比增加，以及明珠矿业将水洗石生产线进行技术改造，增加超细碎设备和干式磁选设备，铁矿石经破碎抛废后进入球磨生产铁精粉，提高铁精粉产量，6月份已完成技术改造，同时，将老骨料生产线进行技术改造后，可以加工铁矿石块矿，6月份起增加了销售块矿业绩。受上述因素影响，预计明珠矿业本期铁精粉销量同比增加约212.49%，预计明珠矿业本期实现归属于母公司所有者的净利润24,370.31万元到29,785.93万元，与上年同期相比，预计将增加17,964.39万元到23,380.01万元，同比增长280.43%到364.98%。（二）非经营性损益的影响：（1）由于公司已在2024年12月收回兴宁市城市投资发展有限公司最后一笔城运公司股权转让款，应收城运公司股权转让款形成的未确认融资收益已于2024年12月摊销完毕，上年同期该项未确认融资收益的摊销为1,413.40万元，本期公司没有此项未确认融资收益的摊销，导致公司2025年前三季度财务费用较上年同期增加。（2）公司根据目前所掌握的投资者诉求及相关测算情况，预计公司2025年前三季度证券虚假陈述责任纠纷投资者索赔款支出较上年同期减少。（3）因公司持有的广东鸿图股票价格波动，预计公司2025年前三季度确认股票投资公允价值变动收益472.73万元，同比增加了1,193.94万元。",1
688103.SH,20251010,20250930,预增,108.2375,115.0607,5493.0,5673.0,2638.0258,20251010,预计:净利润5493-5673,本次业绩提升主要源于公司在新产品、新客户及新市场的持续拓展。经过长期研发投入与技术积累，公司产品更新迅速、布局完善，形成了差异化的市场竞争优势，推动业务进入快速发展通道。公司始终以客户需求为导向，凭借敏锐的市场洞察，持续开展技术与产品创新，从而保持较强的市场竞争力与持续盈利能力。具体原因如下：（1）新能源汽车行业持续景气：下游市场需求旺盛，带动公司产品订单大幅增加；（2）核心产品收入显著增长：公司控制盒、继电器等重点产品销售收入同比快速提升，盈利水平进一步增强；（3）成本与费用控制见效：通过降本增效提升运营效率，促进净利润进一步增长。,1
301449.SZ,20251010,20250930,略增,8.03,11.04,9000.0,9250.0,8330.64,20251010,预计:净利润9000-9250,,0
688186.SH,20251010,20250930,预增,213.92,213.92,24800.0,24800.0,7931.41,20251010,预计:净利润24800,1、报告期内，公司下游所属行业需求整体向好，营销部门积极拓展客户订单，公司合力保交付，营业收入同比实现增长25.04%左右。2、报告期内，公司根据市场变化情况适时优化内部产品结构，同时采取了一系列降本增效措施，使得整体毛利率得到较好的修复，公司盈利能力得以增强。3、募投项目效益显现：其中，风电齿轮箱零部件项目产能逐步释放，机加工设备平均利用率大幅度提升，加工产值给予公司较大贡献，并因产能释放而有效降低单位固定成本，实现盈利。海上风电铸件项目通过一系列技术改造、产线优化、工艺降本、产品多样化等方式促使产能利用率大幅度提升，熔炼产能满负荷运转，实现盈利。,0
688103.SH,20251010,20250930,预增,108.2375,115.0607,5493.0,5673.0,2638.0258,20251010,预计:净利润5493-5673,本次业绩提升主要源于公司在新产品、新客户及新市场的持续拓展。经过长期研发投入与技术积累，公司产品更新迅速、布局完善，形成了差异化的市场竞争优势，推动业务进入快速发展通道。公司始终以客户需求为导向，凭借敏锐的市场洞察，持续开展技术与产品创新，从而保持较强的市场竞争力与持续盈利能力。具体原因如下：（1）新能源汽车行业持续景气：下游市场需求旺盛，带动公司产品订单大幅增加；（2）核心产品收入显著增长：公司控制盒、继电器等重点产品销售收入同比快速提升，盈利水平进一步增强；（3）成本与费用控制见效：通过降本增效提升运营效率，促进净利润进一步增长。,0
002985.SZ,20251010,20250930,预增,50.0,60.0,12488.0,13320.0,8325.27,20251010,预计:净利润12488-13320,1.公司按要求完成产品交付，业务稳步增长；2.公司加强成本控制，成本、费用同比下降。,0
002734.SZ,20251010,20250930,预增,649.71,669.25,38385.0,39385.0,5119.95,20251010,预计:净利润38385-39385,2025年前三季度，业绩较上年同期上升的主要原因：公司主要产品销量和价格同比上涨、毛利率提升以及参股公司业绩上涨带来投资收益增加。,0
300054.SZ,20251010,20250930,略增,33.13,41.1,50100.0,53100.0,37632.27,20251010,预计:净利润50100-53100,"公司是国内领先的关键大赛道领域中各类核心创新材料的平台型企业，目前重点聚焦半导体创新材料领域。1、2025年前三季度，公司累计实现营业收入约26.77亿元，其中：第三季度营业收入约9.45亿元；2025年前三季度，归属于上市公司股东的净利润预计约为50,100万元至53,100万元，其中：第三季度约为19,000万元至22,000万元，环比增长11.73%-29.37%，同比增长19.89%-38.82%。相关情况如下：（1）半导体材料业务及集成电路芯片设计和应用业务：实现产品销售收入约15.22亿元，同比增长40%，占总营收比重提升至约57%水平，三大新业务板块高速齐增，CMP抛光垫、CMP抛光液和清洗液、半导体显示材料前三季度的营业收入较去年同期分别增长51%、42%和47%；其中，第三季度单季度：合计实现营业收入约5.8亿元，同比增长28%，环比增长17%。此外，公司半导体先进封装材料及晶圆光刻胶业务的验证测试及市场开拓工作均在稳步推进中，进展符合公司预期。（2）打印复印通用耗材业务：本期预计实现产品销售收入约11.45亿元，同比略降。报告期内，受耗材市场需求端与行业景气度持续波动、整体复苏进程较为缓慢等因素影响，公司传统耗材业务的经营业绩短期承压。为此，公司将继续加强成本费用管控，不断优化产品结构，持续提升公司经营效率，积极适应市场变化。2、非经常性损益影响预计本报告期非经常性损益约为2,300万元，主要是政府补助影响；去年同期非经常性损益金额为3,294.41万元。",0
600022.SH,20251010,20250930,扭亏,109.6485,109.6485,14000.0,14000.0,-145100.0,20251010,预计:净利润14000,公司2025年前三季度业绩提升的主要原因：突出价值创造，深化变革求生，抓两头控中间，提效率、降成本、抓协同，生产运行稳中提质；深化算账经营，抓实三级成本管控，吨钢降本达到60元以上；持续强化产品经营，创新经营体运行机制，产销研高效协同，购销两端持续发力，购销差价较去年提升200元/吨以上。,0
600382.SH,20251010,20250930,预增,858.45,1071.44,21518.0,26299.0,2245.03,20251010,预计:净利润21518-26299,"（一）公司之全资子公司广东明珠集团矿业有限公司（以下简称“明珠矿业”）本期经营业绩同比增加的影响：本期明珠矿业扩帮工程采出新矿导致本期铁精粉产销量同比增加，以及明珠矿业将水洗石生产线进行技术改造，增加超细碎设备和干式磁选设备，铁矿石经破碎抛废后进入球磨生产铁精粉，提高铁精粉产量，6月份已完成技术改造，同时，将老骨料生产线进行技术改造后，可以加工铁矿石块矿，6月份起增加了销售块矿业绩。受上述因素影响，预计明珠矿业本期铁精粉销量同比增加约212.49%，预计明珠矿业本期实现归属于母公司所有者的净利润24,370.31万元到29,785.93万元，与上年同期相比，预计将增加17,964.39万元到23,380.01万元，同比增长280.43%到364.98%。（二）非经营性损益的影响：（1）由于公司已在2024年12月收回兴宁市城市投资发展有限公司最后一笔城运公司股权转让款，应收城运公司股权转让款形成的未确认融资收益已于2024年12月摊销完毕，上年同期该项未确认融资收益的摊销为1,413.40万元，本期公司没有此项未确认融资收益的摊销，导致公司2025年前三季度财务费用较上年同期增加。（2）公司根据目前所掌握的投资者诉求及相关测算情况，预计公司2025年前三季度证券虚假陈述责任纠纷投资者索赔款支出较上年同期减少。（3）因公司持有的广东鸿图股票价格波动，预计公司2025年前三季度确认股票投资公允价值变动收益472.73万元，同比增加了1,193.94万元。",0
300458.SZ,20251010,20250930,预增,72.2,92.06,26000.0,29000.0,15099.13,20251010,预计:净利润26000-29000,"1.报告期内，受益于下游市场需求持续增长及公司新产品量产，公司在智能汽车电子、扫地机器人、智能视觉等领域营业收入同比实现快速增长，营业收入增长带动了净利润增长。2.报告期内，预计公司非经常性损益对净利润的影响金额为2,900万元至3,400万元。",0
605020.SH,20251009,20250930,预增,211.59,225.25,45636.0,47636.0,14646.23,20251009,预计:净利润45636-47636,制冷剂行业高景气度延续。受益于供给侧配额政策与下游需求稳步增长，制冷剂行业整体维持高景气态势。一方面，第二代氟制冷剂（HCFCs）生产配额持续缩减，第三代氟制冷剂（HFCs）继续实行生产配额管理，行业供给端约束强化，推动供需结构进一步优化。另一方面，下游空调、冷链等领域需求稳步增长，共同支撑产品价格持续上行，毛利率稳步提升。产品结构优化与产业链协同。公司通过优化邵武永和等生产基地的产线运行效率，提升HFP、FEP、PTFE、PFA等产品的优等品率与产销规模，推动邵武永和从“产能建设”向“效益释放”阶段转型，邵武永和自2024年第四季度起实现持续盈利。同时，依托从萤石上游资源到含氟精细化学品终端产品的全产业链布局，公司紧紧把握市场机遇，通过精益内部管理、开拓市场份额、强化成本控制等方式进一步拓宽盈利空间，推动公司运营效率持续提升。,0
688807.SH,20251009,20250930,略增,13.99,17.2,7100.0,7300.0,6228.6,20251009,预计:净利润7100-7300,主要变动原因系公司销售收入增长。,0
300748.SZ,20251009,20250930,预增,157.0,179.0,50500.0,55000.0,19688.37,20251009,预计:净利润50500-55000,"2025年前三季度，在行业竞争持续加剧的背景下，公司管理层坚持稳健、合规的经营方针，积极拓展市场，通过技术创新、组织优化及精益管理，不断提升运营效率与盈利能力。此外，公司通过灵活调整原材料库存策略等措施，积极应对稀土原材料价格波动风险，保障交付能力获得国内外客户的充分肯定，进一步巩固了经营的稳定性、可持续性。截至目前，公司第四季度在手订单充足。公司产品被广泛应用于新能源汽车及汽车零部件、节能变频空调、风力发电、机器人及工业伺服电机、3C、低空飞行器、节能电梯等领域，并与各领域国内外龙头企业建立了长期稳定的合作关系。公司已成立具身机器人电机转子事业部，2025年前三季度具身机器人电机转子及磁材产品均有小批量交付；低空飞行器领域公司亦有小批量产品交付。2025年前三季度，预计非经常性损益对净利润的影响金额约为9,000.00万元，上年同期非经常性损益对净利润的影响金额为10,763.82万元。",0
300373.SZ,20251009,20250930,略增,40.0,50.0,93675.0,100367.0,66911.01,20251009,预计:净利润93675-100367,"1、报告期内，半导体行业景气度持续攀升，汽车电子、人工智能、消费类电子等领域呈现强劲增长态势，带动公司主营业务实现显著增长。公司始终坚持产品领先的技术引领战略，持续加大高附加值新产品的研发投入力度，报告期内产品结构持续优化。同时，公司将精益生产理念深度融入功率半导体生产全流程，通过生产流程优化、质量管控强化及成本精细化管理等举措，全方位提升运营效率。报告期内，公司毛利率呈现逐季提升的良好态势，为利润增长奠定了坚实基础。2、报告期内，预计非经常性损益对净利润的影响金额为7,000万元-7,500万元。",0
301345.SZ,20251009,20250930,预增,92.46,105.73,58000.0,62000.0,30136.06,20251009,预计:净利润58000-62000,报告期内，公司加快海外产能建设，严格把控费用支出，深化品牌营销策略，不断拓展销售渠道，进一步提高经营效率，实现了营业收入和利润的持续增长。,0
688790.SH,20251008,20250930,续亏,-487.3,-403.4,-7000.0,-6000.0,-1191.89,20251008,预计:净利润-7000--6000,,0
002846.SZ,20250930,20250930,预增,1531.13,1672.97,3450.0,3750.0,211.51,20250930,预计:净利润3450-3750,报告期内，公司营业收入和利润均实现了增长，主要来自于快消品金属包装易开盖板块的贡献，具体原因如下：1、报告期内，公司金属包装板块智能化、自动化产线的快速响应供货能力和生产产品质量的稳定性等核心优势进一步显现，国内外市场占有率提升，公司营业收入实现稳步增长。2、公司通过产品结构调整等精益化管理方式提升了经营管理效率，实现降本增效，公司综合毛利率增长。3、报告期内，公司确认增值税加计抵减损益对本期利润产生了正面影响。,1
002204.SZ,20250930,20250930,略增,19.91,28.52,47374.0,50774.0,39507.71,20250930,预计:净利润47374-50774,2025年1-9月，公司预计归属于上市公司股东的净利润同比增长主要原因为：报告期内，公司业绩增长主要源于营业收入的稳步提升。公司营业收入预计实现109亿元左右，较上年同期增长7.6%左右，由此带动公司整体毛利增长，其中物料搬运设备毛利同比增长明显。,0
002846.SZ,20250930,20250930,预增,1531.13,1672.97,3450.0,3750.0,211.51,20250930,预计:净利润3450-3750,报告期内，公司营业收入和利润均实现了增长，主要来自于快消品金属包装易开盖板块的贡献，具体原因如下：1、报告期内，公司金属包装板块智能化、自动化产线的快速响应供货能力和生产产品质量的稳定性等核心优势进一步显现，国内外市场占有率提升，公司营业收入实现稳步增长。2、公司通过产品结构调整等精益化管理方式提升了经营管理效率，实现降本增效，公司综合毛利率增长。3、报告期内，公司确认增值税加计抵减损益对本期利润产生了正面影响。,0
688795.SH,20250926,20250930,续亏,17.64,21.46,-73300.0,-69900.0,-89003.92,20250926,预计:净利润-73300--69900,2025年，受人工智能蓬勃发展及国产化进程加速的背景影响，公司业绩呈现上升趋势，营业收入快速增加，公司亏损规模有所收窄。,0
002803.SZ,20250926,20250930,预增,55.0,65.0,20874.0,22221.0,13467.33,20250926,预计:净利润20874-22221,报告期内，公司营业收入和利润均实现较大幅度增长，主要原因如下：1、跨境社交电商业务：公司坚持技术驱动，持续践行创新赋能，报告期内继续深化品牌建设及区域拓展，凭借深厚的行业积累与技术沉淀，持续展现较强的发展韧性，营收规模与利润均实现较大幅度增长，带动公司整体业绩进一步提升；2、包装业务：受益于与快消品细分领域行业龙头企业长期战略合作的良好基础，公司通过集团化精细管理，运营和资源利用效率不断提高，盈利能力显著提升。,0
600063.SH,20250925,20250930,预增,69.81,109.77,34000.0,42000.0,20021.85,20250925,预计:净利润34000-42000,（一）主营业务影响：1、报告期内，公司调整销售策略，外贸市场份额稳步提升。其中，PVA出口量同比增长40%以上，醋酸甲酯出口量同比增长30%左右，VAE乳液出口量也实现了大幅增长。2、创新驱动发展，科技成就皖维。近年来，公司聚焦PVA下游高附加值新材料领域，不断增强研发投入力度，持续攻关高端产品的工艺技术壁垒，部分产品打破了国外垄断。报告期内，PVA光学薄膜等新材料产品产销两旺，盈利能力大幅提升。3、报告期内，煤炭、醋酸、PTA等原材料价格同比有较大幅度下跌，导致PVA、聚酯切片等产品毛利率提升，盈利能力增强。4、公司强化成本管控，稳步推进降本增效，企业运行效率持续提升。（二）非经常性损益的影响：报告期，公司预计归属于上市公司股东的非经常性损益为1600万元左右，对公司业绩没有重大影响。,0
301687.SZ,20250923,20250930,略增,4.43,13.98,9543.0,10415.0,9137.69,20250923,预计:净利润9543-10415,,0
300604.SZ,20250923,20250930,预增,131.39,145.38,82700.0,87700.0,35739.88,20250923,预计:净利润82700-87700,1、本报告期内，半导体行业市场需求持续增长，公司客户需求旺盛，产品订单充裕，销售收入同比大幅增长，使得利润同比大幅上升。2、预计本报告期（2025年第三季度）非经损益约为600万元，主要是报告期内获得的政府补助的影响。,0
001396.SZ,20250922,20250930,略增,5.26,19.29,7500.0,8500.0,7125.38,20250922,预计:净利润7500-8500,,0
301638.SZ,20250919,20250930,扭亏,146.13,169.2,2000.0,3000.0,-4335.31,20250919,预计:净利润2000-3000,,0
601026.SH,20250919,20250930,预增,48.21,58.43,14500.0,15500.0,9783.41,20250919,预计:净利润14500-15500,,0
002562.SZ,20250917,20250930,预增,207.32,253.42,10000.0,11500.0,3253.91,20250917,预计:净利润10000-11500,2025年前三季度业绩同比实现增长，主要系部分维生素产品价格上涨，苯二酚项目整体产能利用率提升、产品销量增加，同时部分产品成本下降，报告期整体毛利率较上年同期提升所致。,1
688796.SH,20250917,20250930,扭亏,162.18,162.18,5779.0,5779.0,-9293.89,20250917,预计:净利润5779,,0
002562.SZ,20250917,20250930,预增,207.32,253.42,10000.0,11500.0,3253.91,20250917,预计:净利润10000-11500,2025年前三季度业绩同比实现增长，主要系部分维生素产品价格上涨，苯二酚项目整体产能利用率提升、产品销量增加，同时部分产品成本下降，报告期整体毛利率较上年同期提升所致。,0
301563.SZ,20250911,20250930,略增,38.71,44.11,7700.0,8000.0,5551.31,20250911,预计:净利润7700-8000,,0
001285.SZ,20250911,20250930,略增,11.96,25.67,19600.0,22000.0,17505.68,20250911,预计:净利润19600-22000,,0
301584.SZ,20250905,20250930,略增,30.0,40.0,20000.0,22190.0,15849.9163,20250905,预计:净利润20000-22190,,1
301656.SZ,20250905,20250930,预增,31.05,57.26,75000.0,90000.0,57229.96,20250905,预计:净利润75000-90000,,0
301584.SZ,20250905,20250930,略增,30.0,40.0,20000.0,22190.0,15849.9163,20250905,预计:净利润20000-22190,,0
603418.SH,20250904,20250930,略增,33.69,38.31,34762.0,35962.0,26001.69,20250904,预计:净利润34762-35962,,0
301667.SZ,20250902,20250930,略增,19.79,33.1,5400.0,6000.0,4507.93,20250902,预计:净利润5400-6000,,0
920047.BJ,20250829,20250930,续亏,,,,,,20250829,续亏,,1
920719.BJ,20250829,20250930,续亏,,,,,,20250829,续亏,,1
920748.BJ,20250829,20250930,不确定,,,,,,20250829,不确定,,1
001280.SZ,20250829,20250930,略增,18.71,23.97,113000.0,118000.0,95187.19,20250829,预计:净利润113000-118000,,0
920748.BJ,20250829,20250930,不确定,,,,,,20250829,不确定,,0
920047.BJ,20250829,20250930,续亏,,,,,,20250829,续亏,,0
920719.BJ,20250829,20250930,续亏,,,,,,20250829,续亏,,0
603248.SH,20250829,20250930,预增,44.03,50.52,14992.0,15667.0,10409.02,20250829,预计:净利润14992-15667,,0
837748.BJ,20250829,20250930,不确定,,,,,,20250829,不确定,,0
920016.BJ,20250829,20250930,预减,,,,,,20250829,预减,,0
430047.BJ,20250829,20250930,续亏,,,,,,20250829,续亏,,0
839719.BJ,20250829,20250930,续亏,,,,,,20250829,续亏,,0
920433.BJ,20250828,20250930,预减,,,,,,20250828,预减,,1
920925.BJ,20250828,20250930,扭亏,,,,,,20250828,扭亏,,1
920925.BJ,20250828,20250930,扭亏,,,,,,20250828,扭亏,,0
920433.BJ,20250828,20250930,预减,,,,,,20250828,预减,,0
872925.BJ,20250828,20250930,扭亏,,,,,,20250828,扭亏,,0
920008.BJ,20250828,20250930,预减,,,,,3116.97,20250828,预减,,0
301668.SZ,20250828,20250930,略增,0.83,4.12,9200.0,9500.0,9124.01,20250828,预计:净利润9200-9500,,0
836433.BJ,20250828,20250930,预减,,,,,,20250828,预减,,0
920570.BJ,20250827,20250930,预减,,,,,,20250827,预减,,1
920873.BJ,20250827,20250930,续亏,,,,,,20250827,续亏,,1
920873.BJ,20250827,20250930,续亏,,,,,,20250827,续亏,,0
920570.BJ,20250827,20250930,预减,,,,,,20250827,预减,,0
833873.BJ,20250827,20250930,续亏,,,,,,20250827,续亏,,0
873570.BJ,20250827,20250930,预减,,,,,,20250827,预减,,0
300435.SZ,20250827,20250930,预增,71.36,87.19,32470.0,35470.0,18948.34,20250827,预计:净利润32470-35470,"1、报告期内，公司国内外订单进入正常发货流程，海外收入占比增加，带动公司利润上升。2、本报告期内，非经常性损益对公司净利润的影响金额约1,000万元。",0
002475.SZ,20250826,20250930,略增,20.0,25.0,1088995.0,1134369.0,907495.45,20250826,预计:净利润1088995-1134369,当前，面对复杂多变的全球经济环境和产业链重构挑战，公司凭借深厚的技术积淀和全球化布局优势，持续展现出强劲的发展韧性。展望未来，公司将继续秉持创新驱动发展理念，通过强化内生增长与积极外部拓展，充分发挥遍布全球29个国家、105个生产基地的全球化制造优势，为客户提供更灵活高效的定制化服务，从而进一步巩固和拓展全球市场竞争力。同时，公司将以“智能制造升级”和“底层技术创新”为双轮驱动，全面提升全产业链的运营效率与成本管控能力。此外，公司将加速多元化业务战略布局，持续加大在AI智能终端、光电高速互联产品以及汽车智能电子电器等前沿领域的研发投入与市场渗透，以不断提升核心竞争力，持续为全体股东创造更大价值。,0
830809.BJ,20250826,20250930,续亏,,,,,,20250826,续亏,,0
920809.BJ,20250826,20250930,续亏,,,,,,20250826,续亏,,1
920809.BJ,20250826,20250930,续亏,,,,,,20250826,续亏,,0
688813.SH,20250822,20250930,略增,3.6,14.71,14000.0,15500.0,13512.88,20250822,预计:净利润14000-15500,当前，国内AI、5G高速通信、云计算、新能源汽车等行业正经历着技术创新与快速发展，对高端电解铜箔、芯片封装用极薄载体铜箔、复合铜箔等领域的市场需求空间较大，公司积极开展高端电解铜箔成套装备技术创新，持续拓展国内优质客户市场份额，并大力推动铜箔装备海外业务，同时充分发挥公司钛电极的技术优势，不断提升市场份额；另一方面，公司坚持科技创新，不断开发新产品、拓展新市场，就PET复合铜箔装备、光伏镀铜装备及阳极、碱性/PEM电解水制氢装备及其关键材料、军用电连接器及其他高性能密封连接产品等行业需求开展研发布局，持续开展产品创新并拓展新市场，不断挖掘业绩新增长点。,0
301575.SZ,20250821,20250930,略增,11.24,18.2,9600.0,10200.0,8629.76,20250821,预计:净利润9600-10200,,0
001233.SZ,20250818,20250930,略增,0.58,10.64,50000.0,55000.0,49712.62,20250818,预计:净利润50000-55000,,0
603334.SH,20250815,20250930,略增,22.29,33.82,10600.0,11600.0,8668.12,20250815,预计:净利润10600-11600,,0
603370.SH,20250815,20250930,略增,16.03,41.81,13175.0,16102.0,11354.67,20250815,预计:净利润13175-16102,,1
603370.SH,20250815,20250930,略增,16.03,41.81,13175.0,16102.0,11354.67,20250815,预计:净利润13175-16102,,0
688759.SH,20250807,20250930,续亏,0.92,7.56,-11490.0,-10720.0,,20250807,预计:净利润-11490--10720,,0
688783.SH,20250807,20250930,续亏,3.07,6.8,-57100.0,-54900.0,-58905.74,20250807,预计:净利润-57100--54900,,0
001386.SZ,20250725,20250930,略减,-12.06,-7.66,100000.0,105000.0,113716.12,20250725,预计:净利润100000-105000,主要系建筑陶瓷行业市场竞争加剧，销售价格以及销量有所下滑，基于公司在行业内的竞争优势和行业地位，且公司规模较大，业绩受行业环境波动影响相对较小。,0
603092.SH,20250724,20250930,预增,52.37,66.27,58180.0,63486.0,38182.24,20250724,预计:净利润58180-63486,,0
603175.SH,20250718,20250930,略减,-9.49,-1.19,21800.0,23800.0,24085.88,20250718,预计:净利润21800-23800,公司预计2025年1-9月营业收入同比有所提升，主要系AI技术革新及数据中心升级带动通信、存储等领域的客户PCB需求量提升所致；公司预计2025年1-9月净利润有所下降，主要系泰国超颖尚处于投产初期，生产成本相对较高，导致公司主营业务毛利率有所下降。,0
688727.SH,20250718,20250930,略减,-11.48,-2.92,6200.0,6800.0,7004.39,20250718,预计:净利润6200-6800,,0
